text_id	entity_id	name	category	positions
12781527	T2	Post-translational glycosylation is a universal modification of proteins in eukarya, archaea and bacteria. Two recent publications describe the first confirmed report of a bacterial N-linked glycosylation pathway in the human gastrointestinal pathogen Campylobacter jejuni. In addition, an O-linked glycosylation pathway has been identified and characterized in C. jejuni and the related species Campylobacter coli. Both pathways have similarity to the respective N- and O-linked glycosylation processes in eukaryotes. In bacteria, homologues of the genes in both pathways are found in other organisms, the complex glycans linked to the glycoproteins share common biosynthetic precursors and these modifications could play similar biological roles. Thus, Campylobacter provides a unique model system for the elucidation and exploitation of glycoprotein biosynthesis.	Paragraph	60 926
12781527	T3	Campylobacter	Microorganism	0 13
12781527	T4	human gastrointestinal pathogen	Phenotype	280 311
12781527	T5	human	Habitat	280 285
12781527	T6	human gastrointestinal	Habitat	280 302
12781527	T7	Campylobacter jejuni	Microorganism	312 332
12781527	T8	C. jejuni	Microorganism	422 431
12781527	T9	Campylobacter coli	Microorganism	456 474
12781527	T10	Campylobacter	Microorganism	815 828
F-25496341-009	T1	cheese	Habitat	30 36
F-25496341-009	T2	Geotrichum candidum	Microorganism	229 248
F-25496341-009	T3	Debaryomyces hansenii	Microorganism	250 271
F-25496341-009	T4	Penicillium roqueforti	Microorganism	277 299
19622846	T1	Detection of Staphylococcus aureus including MRSA on environmental surfaces in a jail setting.	Title	0 94
19622846	T2	We examined jail environmental surfaces to explore whether they might serve as reservoirs of viable methicillin-resistant Staphylococcus aureus (MRSA). We swabbed 132 surfaces, inoculated primary and secondary mannitol salts and oxacillin-resistant screening agar, and used API tests to identify S. aureus and E-tests to determine methicillin/oxacillin resistance. We recovered S. aureus from 10 (7.6%) surfaces; eight (6.1%) isolates were MRSA. We ran pulsed-field gel electrophoresis on six resistant isolates and observed three patterns, one of which was identical to that identified in a previous study of inmates' nasal specimens. Finding MRSA-contaminated surfaces on a variety of environmental surfaces in the absence of an overt outbreak emphasizes that correctional facilities should have protocols for environmental cleaning as a component of MRSA prevention.	Paragraph	95 964
19622846	T3	Staphylococcus aureus	Microorganism	13 34
19622846	T4	MRSA	Microorganism	45 49
19622846	T5	MRSA	Phenotype	45 49
19622846	T6	environmental surfaces in a jail setting	Habitat	53 93
19622846	T7	jail	Habitat	81 85
19622846	T8	jail	Habitat	107 111
19622846	T9	jail environmental surfaces	Habitat	107 134
19622846	T10	methicillin-resistant	Phenotype	195 216
19622846	T11	Staphylococcus aureus	Microorganism	217 238
19622846	T12	MRSA	Microorganism	240 244
19622846	T13	MRSA	Phenotype	240 244
19622846	T14	primary and secondary mannitol salts	Habitat	283 319
19622846	T15	oxacillin-resistant screening agar	Habitat	324 358
19622846	T16	oxacillin-resistant	Phenotype	324 343
19622846	T17	S. aureus	Microorganism	391 400
19622846	T18	methicillin resistance	Phenotype	426 437;448 458
19622846	T19	oxacillin resistance	Phenotype	438 458
19622846	T20	S. aureus	Microorganism	473 482
19622846	T21	MRSA	Microorganism	535 539
19622846	T22	MRSA	Phenotype	535 539
19622846	T23	resistant	Phenotype	588 597
19622846	T24	inmates' nasal	Habitat	705 719
19622846	T25	inmates	Habitat	705 712
19622846	T26	MRSA	Microorganism	739 743
19622846	T27	MRSA	Phenotype	739 743
19622846	T28	correctional facilities	Habitat	857 880
19622846	T29	MRSA	Microorganism	948 952
19622846	T30	MRSA	Phenotype	948 952
F-22177851-010	T1	A. arilaitensis	Microorganism	13 28
F-22177851-010	T2	cheese	Habitat	43 49
F-22177851-010	T3	cheese surface	Habitat	43 57
F-22177851-010	T4	cheese surface microbiota	Habitat	43 68
F-22177851-010	T5	P. celer	Microorganism	141 149
F-22177851-010	T6	cheese	Habitat	176 182
F-27020288-001	T1	L. lactis	Microorganism	54 63
F-27020288-001	T2	Streptococcus pneumoniae	Microorganism	109 133
F-27020288-001	T3	Lactobacillus rhamnosus	Microorganism	161 184
F-27020288-001	T4	LAB	Phenotype	285 288
F-27020288-001	T5	EPS production	Phenotype	380 394
F-27020288-001	T6	LAB	Phenotype	398 401
10658649	T1	Identification of a novel glycoprotein-binding activity in Streptococcus pyogenes regulated by the mga gene.	Title	0 108
10658649	T2	The interaction between Streptococcus pyogenes and the host cell surface is not completely understood. Characterization of the adhesion mechanisms of the bacterium to the host cell surface is needed in order to develop new vaccines and anti-adhesion drugs. The presence of glycoprotein-binding activities among streptococcal strains was investigated. An activity binding to thyroglobulin, fetuin, asialofetuin and mucin but not non-glycosylated proteins was found to be present in the majority of the S. pyogenes strains studied. Cross-inhibition experiments suggested that the glycoproteins share a common structure recognized by the bacteria. The glycoprotein-binding activity was found to be proteinaceous, tightly attached to the bacterial surface and it also mediated the adherence of bacteria to solid surfaces coated with glycoproteins. The activity was found by transposon mutagenesis and complementation to be regulated by the multiple-gene regulator Mga, which has been implicated as a regulator of S. pyogenes virulence factors.	Paragraph	109 1148
10658649	T3	glycoprotein-binding activity	Phenotype	26 55
10658649	T4	Streptococcus pyogenes	Microorganism	59 81
10658649	T5	Streptococcus pyogenes	Microorganism	133 155
10658649	T6	host cell	Habitat	164 173
10658649	T7	adhesion mechanisms	Phenotype	236 255
10658649	T8	host cell	Habitat	280 289
10658649	T9	vaccines	Habitat	332 340
10658649	T10	glycoprotein-binding activities	Phenotype	382 413
10658649	T11	streptococcal	Microorganism	420 433
10658649	T12	activity binding to fetuin	Phenotype	463 482;498 504
10658649	T13	activity binding to asialofetuin	Phenotype	463 482;506 518
10658649	T14	activity binding to thyroglobulin	Phenotype	463 496
10658649	T15	activity binding to mucin	Phenotype	463 482;523 528
10658649	T16	S. pyogenes	Microorganism	610 621
10658649	T17	glycoprotein-binding activity	Phenotype	758 787
10658649	T18	adherence	Phenotype	886 895
10658649	T19	S. pyogenes	Microorganism	1118 1129
10658649	T20	virulence	Phenotype	1130 1139
10492485	T1	Application of ozone for enhancing the microbiological safety and quality of foods: a review.	Title	0 93
10492485	T2	Ozone (O3) is a strong antimicrobial agent with numerous potential applications in the food industry. High reactivity, penetrability, and spontaneous decomposition to a nontoxic product (i.e., O2) make ozone a viable disinfectant for ensuring the microbiological safety of food products. Ozone has been used for decades in many countries and recently, the generally recognized as safe (GRAS) status of this gas has been reaffirmed in the United States. Ozone, in the gaseous or aqueous phases, is effective against the majority of microorganisms tested by numerous research groups. Relatively low concentrations of ozone and short contact time are sufficient to inactivate bacteria, molds, yeasts, parasites, and viruses. However, rates of inactivation are greater in ozone demand-free systems than when the medium contains oxidizable organic substances. Susceptibility of microorganisms to ozone also varies with the physiological state of the culture, pH of the medium, temperature, humidity, and presence of additives (e.g., acids, surfactants, and sugars). Ozone applications in the food industry are mostly related to decontamination of product surface and water treatment. Ozone has been used with mixed success to inactivate contaminant microflora on meat, poultry, eggs, fish, fruits, vegetables, and dry foods. The gas also is useful in detoxification and elimination of mycotoxins and pesticide residues from some agricultural products. Excessive use of ozone, however, may cause oxidation of some ingredients on food surface. This usually results in discoloration and deterioration of food flavor. Additional research is needed to elucidate the kinetics and mechanisms of microbial inactivation by ozone and to optimize its use in food applications.	Paragraph	94 1854
10492485	T3	ozone	Habitat	15 20
10492485	T4	foods	Habitat	77 82
10492485	T5	Ozone	Habitat	94 99
10492485	T6	O3	Habitat	101 103
10492485	T7	food	Habitat	181 185
10492485	T8	food industry	Habitat	181 194
10492485	T9	ozone	Habitat	296 301
10492485	T10	food products	Habitat	367 380
10492485	T11	Ozone	Habitat	382 387
10492485	T12	Ozone	Habitat	547 552
10492485	T13	ozone	Habitat	709 714
10492485	T14	parasites	Phenotype	792 801
10492485	T15	ozone	Habitat	862 867
10492485	T16	ozone	Habitat	985 990
10492485	T17	additives	Habitat	1105 1114
10492485	T18	acids	Habitat	1122 1127
10492485	T19	surfactants	Habitat	1129 1140
10492485	T20	sugars	Habitat	1146 1152
10492485	T21	sugars	Habitat	1146 1152
10492485	T22	Ozone	Habitat	1155 1160
10492485	T23	food industry	Habitat	1181 1194
10492485	T24	food industry	Habitat	1181 1194
10492485	T25	food	Habitat	1181 1185
10492485	T26	product surface	Habitat	1236 1251
10492485	T27	water	Habitat	1256 1261
10492485	T28	Ozone	Habitat	1273 1278
10492485	T29	contaminant microflora	Habitat	1326 1348
10492485	T30	meat	Habitat	1352 1356
10492485	T31	poultry	Habitat	1358 1365
10492485	T32	eggs	Habitat	1367 1371
10492485	T33	fish	Habitat	1373 1377
10492485	T34	fruits	Habitat	1379 1385
10492485	T35	vegetables	Habitat	1387 1397
10492485	T36	dry foods	Habitat	1403 1412
10492485	T37	agricultural products	Habitat	1518 1539
10492485	T38	ozone	Habitat	1558 1563
10492485	T39	food surface	Habitat	1617 1629
10492485	T40	food	Habitat	1690 1694
10492485	T41	ozone	Habitat	1803 1808
10492485	T42	food	Habitat	1836 1840
F-22177851-007	T1	Gram-negative	Phenotype	15 28
F-22177851-007	T2	yeast communities	Habitat	127 144
F-22177851-007	T3	Gram-negative	Phenotype	163 176
F-22177851-007	T4	D. hansenii	Microorganism	268 279
F-22177851-007	T5	G. candidum	Microorganism	292 303
F-22177851-007	T6	cheese	Habitat	318 324
F-22177851-007	T7	cheese surface	Habitat	318 332
F-22177851-007	T8	G. candidum	Microorganism	411 422
F-22177851-007	T9	D. hansenii	Microorganism	474 485
F-22177851-007	T10	Y. lipolytica	Microorganism	560 573
19075662	T1	Prevention and treatment of Staphylococcus biofilms.	Title	0 52
19075662	T2	Staphylococcus growth on medical devices represents a common occurrence that can lead to serious illness and death. Biomaterial-associated infection, mostly caused by Staphylococcus epidermidis and Staphylococcus aureus, is fairly complicated by the organism' development of a biofilm, which provides a microenvironment that protects from attack by the host immune system and antibiotics. In this review we present recent insights regarding S. aureus and S. epidermidis structural and functional factors that are effective in biofilm development and describe the regulation of their expression. On the basis of the knowledge gained, we also present the potential and limits of current biochemical and biophysical strategies aimed at preventing biofilm formation or at the treatment of established mature biofilms.	Paragraph	53 866
19075662	T3	Staphylococcus	Microorganism	28 42
19075662	T4	biofilms	Habitat	43 51
19075662	T5	Staphylococcus	Microorganism	53 67
19075662	T6	medical devices	Habitat	78 93
19075662	T7	Biomaterial	Habitat	169 180
19075662	T8	Staphylococcus epidermidis	Microorganism	220 246
19075662	T9	Staphylococcus aureus	Microorganism	251 272
19075662	T10	development of a biofilm	Phenotype	313 337
19075662	T11	biofilm	Habitat	330 337
19075662	T12	host immune system	Habitat	406 424
19075662	T13	S. aureus	Microorganism	494 503
19075662	T14	S. epidermidis	Microorganism	508 522
19075662	T15	biofilm	Habitat	579 586
19075662	T16	biofilm development	Phenotype	579 598
19075662	T17	biofilm	Habitat	797 804
19075662	T18	biofilm formation	Phenotype	797 814
19075662	T19	established mature biofilms	Habitat	838 865
9255900	T1	Isolation of Helicobacter pullorum from patients with enteritis.	Title	0 64
9255900	T2	Helicobacter pullorum, recently described as sp. nov., is commonly isolated from asymptomatic poultry. Two cases of human enteritis associated with H. pullorum, one of them in an immunocompromised patient, are reported. Problems in the correct species identification by means of phenotypic and genotypic methods are discussed and for the first time a fatty acid pattern of Helicobacter pullorum is presented.	Paragraph	65 473
9255900	T3	Helicobacter pullorum	Microorganism	13 34
9255900	T4	patients with enteritis	Habitat	40 63
9255900	T5	Helicobacter pullorum	Microorganism	65 86
9255900	T6	asymptomatic poultry	Habitat	146 166
9255900	T7	human	Habitat	181 186
9255900	T8	H. pullorum	Microorganism	213 224
9255900	T9	immunocompromised patient	Habitat	244 269
9255900	T10	Helicobacter pullorum	Microorganism	438 459
4328756	T1	Biochemistry of Coxiella burnetii: Embden-Meyerhof pathway.	Title	0 59
4328756	T2	Purified preparations of Coxiella burnetii were examined for enzymes of the glycolytic pathway. Glucose-phosphate isomerase, fructose-1,6-diphosphatase, aldolase, glyceraldehyde-3-phosphate dehydrogenase, and pyruvate kinase were shown to be present in C. burnetii extracts. Heat-killed C. burnetii purified with normal yolk sacs demonstrated no activity after disruption. Aldolase was shown to be of the class II type by complete inhibition of activity in the presence of 8 x 10(-3)m ethylenediaminetetraacetic acid. The host enzyme activity (normal and infected yolk sacs) was not affected by the same treatment. When cellulose acetate electrophoresis was performed on the extracts, aldolase from both normal and infected yolk sacs exhibited five isozyme bands, whereas aldolase from the C. burnetii extract appeared as a single band.	Paragraph	60 896
4328756	T3	Coxiella burnetii	Microorganism	16 33
4328756	T4	Purified preparations of Coxiella burnetii	Habitat	60 102
4328756	T5	Coxiella burnetii	Microorganism	85 102
4328756	T6	C. burnetii extracts	Habitat	313 333
4328756	T7	C. burnetii	Microorganism	313 324
4328756	T8	C. burnetii	Microorganism	347 358
4328756	T9	normal yolk sacs	Habitat	373 389
4328756	T10	normal yolk sacs	Habitat	604 610;624 633
4328756	T11	infected yolk sacs	Habitat	615 633
4328756	T12	normal yolk sacs	Habitat	764 770;784 793
4328756	T13	infected yolk sacs	Habitat	775 793
4328756	T14	C. burnetii extract	Habitat	850 869
4328756	T15	C. burnetii	Microorganism	850 861
607884	T1	"[The infections from ""Serratia"" in the Hospital S. Camillo De Lellis of Roma (Italy) (author's transl)]."	Title	0 104
607884	T2	Serratia	Microorganism	22 30
607884	T3	Hospital S. Camillo De Lellis	Habitat	39 68
9535771	T1	Order of fusions between bacterial and mammalian proteins can determine solubility in Escherichia coli.	Title	0 103
9535771	T2	We made fusions between Escherichia coli maltose-binding protein (MBP) and the mammalian aspartic proteinases pepsinogen or procathepsin D. When MBP was at the N-terminus, the fusions were soluble in E. coli. When the order was reversed, the chimeric proteins formed inclusion bodies. The data suggest that the solubility of fusion proteins is controlled by whether the protein domains emerging first from the ribosome normally fold into soluble or insoluble states. The soluble MBP-aspartic proteinase fusions were stable but proteolytically inactive. MBP-pepsinogen, however, was efficiently renatured from 8 M urea in vitro, suggesting that the E. coli cytoplasm does not support folding of the mammalian partner protein to the native state. Thus, inclusion body formation may be the consequence, rather than the cause, of non-native folding in vivo, and in E. coli soluble proteins may fold into states different from those reached in vitro.	Paragraph	104 1049
9535771	T3	mammalian	Habitat	39 48
9535771	T4	Escherichia coli	Microorganism	86 102
9535771	T5	Escherichia coli	Microorganism	128 144
9535771	T6	mammalian	Habitat	183 192
9535771	T7	E. coli	Microorganism	304 311
9535771	T8	E. coli	Microorganism	752 759
9535771	T9	mammalian	Habitat	802 811
9535771	T10	E. coli	Microorganism	965 972
21917915	T1	Structural basis for hemoglobin capture by Staphylococcus aureus cell-surface protein, IsdH.	Title	0 92
21917915	T2	Pathogens must steal iron from their hosts to establish infection. In mammals, hemoglobin (Hb) represents the largest reservoir of iron, and pathogens express Hb-binding proteins to access this source. Here, we show how one of the commonest and most significant human pathogens, Staphylococcus aureus, captures Hb as the first step of an iron-scavenging pathway. The x-ray crystal structure of Hb bound to a domain from the Isd (iron-regulated surface determinant) protein, IsdH, is the first structure of a Hb capture complex to be determined. Surface mutations in Hb that reduce binding to the Hb-receptor limit the capacity of S. aureus to utilize Hb as an iron source, suggesting that Hb sequence is a factor in host susceptibility to infection. The demonstration that pathogens make highly specific recognition complexes with Hb raises the possibility of developing inhibitors of Hb binding as antibacterial agents.	Paragraph	93 1013
21917915	T3	Staphylococcus aureus	Microorganism	43 64
21917915	T4	Pathogens	Phenotype	93 102
21917915	T5	mammals	Habitat	163 170
21917915	T6	pathogens	Phenotype	234 243
21917915	T7	human pathogens	Phenotype	355 370
21917915	T8	human	Habitat	355 360
21917915	T9	Staphylococcus aureus	Microorganism	372 393
21917915	T10	S. aureus	Microorganism	723 732
21917915	T11	pathogens	Phenotype	866 875
24874563	T1	Methylocella: a gourmand among methanotrophs.	Title	0 45
24874563	T2	A recent article in Nature describes the ability of Methylocella silvestris to grow simultaneously on methane and longer chain alkanes, something never before observed in the microbial world. It adds to a growing list of unique metabolic traits that distinguish Methylocella from any other bacterium.	Paragraph	46 346
24874563	T3	Methylocella	Microorganism	0 12
24874563	T4	methanotrophs	Phenotype	31 44
24874563	T5	ability to grow simultaneously on methane and longer chain alkanes	Phenotype	87 94;122 180
24874563	T6	Methylocella silvestris	Microorganism	98 121
24874563	T7	Methylocella	Microorganism	308 320
F-22177851-023	T1	cheese model	Habitat	7 19
F-22177851-023	T2	cheese	Habitat	177 183
F-22177851-023	T3	high capacity to produce VSC	Phenotype	225 238;252 266
F-22177851-023	T4	H. alvei	Microorganism	242 250
F-22177851-023	T5	high capacity to convert  methionine or cysteine into aroma compounds	Phenotype	297 366
F-22177851-023	T6	H. alvei	Microorganism	493 501
F-22177851-023	T7	beef models	Habitat	515 526
19099664	T1	[Changes of pathogens and susceptibility to antibiotics in hematology ward from years 2001 to 2005].	Title	0 100
19099664	T2	The purpose of this study was to determine the changes of pathogens in hematological ward and susceptibility of patients received chemotherapy to antibiotics. The pathogens were taken from blood, urine and sputum of patients who accepted chemotherapy from years 2001 to 2005, then were isolated and identified. The susceptibility test was performed by disk diffusion method. The results showed that the total of 418 strains were detected. Gram-negative bacteria were the most common of nosocomial infection. Pseudomonas aeruginosa, Enterobacter cloacae, E. coli account for the most of Gram negative- bacteria infection and most resistant to broad-spectrum penicillin, Acinetobacter baumannii showed a trend of increase. The ratios of gram positive bacteria and fungi were increased slowly, mainly as Enterococcus and Candida. Enterococcus is the most common cause of Gram-positive bacterial infection. Vancomycin resistance did not occur. It is concluded that Gram-negative bacteria are main cause of nosocomial infection in patients with hematological malignancies. Gram positive bacteria and fungi had been more frequent. Strains resistant to antimicrobial agents increase.	Paragraph	101 1277
19099664	T3	pathogens	Phenotype	12 21
19099664	T4	susceptibility to antibiotics	Phenotype	26 55
19099664	T5	hematology ward	Habitat	59 74
19099664	T6	pathogens	Phenotype	159 168
19099664	T7	hematological ward	Habitat	172 190
19099664	T8	patients received chemotherapy	Habitat	213 243
19099664	T9	pathogens	Phenotype	264 273
19099664	T10	blood of patients who accepted chemotherapy	Habitat	290 295;314 351
19099664	T11	urine of patients who accepted chemotherapy	Habitat	297 302;314 351
19099664	T12	sputum of patients who accepted chemotherapy	Habitat	307 351
19099664	T13	patients who accepted chemotherapy	Habitat	317 351
19099664	T14	Gram-negative	Phenotype	540 553
19099664	T15	nosocomial	Habitat	587 597
19099664	T16	Pseudomonas aeruginosa	Microorganism	609 631
19099664	T17	Enterobacter cloacae	Microorganism	633 653
19099664	T18	E. coli	Microorganism	655 662
19099664	T19	Gram negative	Phenotype	687 700
19099664	T20	resistant to broad-spectrum penicillin	Phenotype	730 768
19099664	T21	Acinetobacter baumannii	Microorganism	770 793
19099664	T22	gram positive	Phenotype	836 849
19099664	T23	Enterococcus	Microorganism	902 914
19099664	T24	Candida	Microorganism	919 926
19099664	T25	Enterococcus	Microorganism	928 940
19099664	T26	Gram-positive	Phenotype	969 982
19099664	T27	Vancomycin resistance	Phenotype	1004 1025
19099664	T28	Gram-negative	Phenotype	1062 1075
19099664	T29	nosocomial	Habitat	1103 1113
19099664	T30	patients with hematological malignancies	Habitat	1127 1167
19099664	T31	Gram positive	Phenotype	1169 1182
19099664	T32	resistant to antimicrobial agents	Phenotype	1234 1267
F-22177851-017	T1	cheese	Habitat	51 57
F-22177851-017	T2	P. celer	Microorganism	87 95
F-22177851-003	T1	bacterial microbiota of some smear cheese surfaces	Habitat	47 97
F-22177851-003	T2	smear cheese	Habitat	76 88
F-22177851-003	T3	smear cheese surfaces	Habitat	76 97
F-22177851-003	T4	Psychrobacter	Microorganism	223 236
F-22177851-003	T5	psychrotrophic	Phenotype	251 265
F-22177851-003	T6	Halomonas	Microorganism	275 284
F-22177851-003	T7	marine environments	Habitat	311 330
F-22177851-003	T8	Hafnia	Microorganism	336 342
F-22177851-003	T9	cheese	Habitat	407 413
12970344	T1	The three-dimensional structures of two beta-agarases.	Title	0 54
12970344	T2	Agars are important gelifying agents for biochemical use and the food industry. To cleave the beta-1,4-linkages between beta-d-galactose and alpha-l-3,6-anhydro-galactose residues in the red algal galactans known as agars, marine bacteria produce polysaccharide hydrolases called beta-agarases. Beta-agarases A and B from Zobellia galactanivorans Dsij have recently been biochemically characterized. Here we report the first crystal structure of these two beta-agarases. The two proteins were overproduced in Escherichia coli and crystallized, and the crystal structures were determined at 1.48 and 2.3 A for beta-agarases A and B, respectively. The structure of beta-agarase A was solved by the multiple anomalous diffraction method, whereas beta-agarase B was solved with molecular replacement using beta-agarase A as model. Their structures adopt a jelly roll fold with a deep active site channel harboring the catalytic machinery, namely the nucleophilic residues Glu-147 and Glu-184 and the acid/base residues Glu-152 and Glu-189 for beta-agarases A and B, respectively. The structures of the agarases were compared with those of two lichenases and of a kappa-carrageenase, which all belong to family 16 of the glycoside hydrolases in order to pinpoint the residues responsible for their widely differing substrate specificity. The relationship between structure and enzymatic activity of the two beta-agarases from Z. galactanivorans Dsij was studied by analysis of the degradation products starting with different oligosaccharides. The combination of the structural and biochemical results allowed the determination of the number of subsites present in the catalytic cleft of the beta-agarases.	Paragraph	55 1756
12970344	T3	food	Habitat	120 124
12970344	T4	red algal	Habitat	242 251
12970344	T5	marine	Habitat	278 284
12970344	T6	Zobellia galactanivorans Dsij	Microorganism	377 406
12970344	T7	Escherichia coli	Microorganism	564 580
12970344	T8	Z. galactanivorans Dsij	Microorganism	1476 1499
21498521	T1	The lipid A from Vibrio fischeri lipopolysaccharide: a unique structure bearing a phosphoglycerol moiety.	Title	0 105
21498521	T2	Vibrio fischeri, a bioluminescent marine bacterium, exists in an exclusive symbiotic relationship with the Hawaiian bobtail squid, Euprymna scolopes, whose light organ it colonizes. Previously, it has been shown that the lipopolysaccharide (LPS) or free lipid A of V. fischeri can trigger morphological changes in the juvenile squid's light organ that occur upon colonization. To investigate the structural features that might be responsible for this phenomenon, the lipid A from V. fischeri ES114 LPS was isolated and characterized by multistage mass spectrometry (MS(n)). A microheterogeneous mixture of mono- and diphosphorylated diglucosamine disaccharides was observed with variable states of acylation ranging from tetra- to octaacylated forms. All lipid A species, however, contained a set of conserved primary acyl chains consisting of an N-linked C14:0(3-OH) at the 2-position, an unusual N-linked C14:1(3-OH) at the 2'-position, and two O-linked C12:0(3-OH) fatty acids at the 3- and 3'-positions. The fatty acids found in secondary acylation were considerably more variable, with either a C12:0 or C16:1 at the 2-position, C14:0 or C14:0(3-OH) at the 2'-position, and C12:0 or no substituent at the 3'-position. Most surprising was the presence of an unusual set of modifications at the secondary acylation site of the 3-position consisting of phosphoglycerol (GroP), lysophosphatidic acid (GroP bearing C12:0, C16:0, or C16:1), or phosphatidic acid (GroP bearing either C16:0 + C12:0 or C16:0 + C16:1). Given their unusual nature, it is possible that these features of the V. fischeri lipid A may underlie the ability of E. scolopes to recognize its symbiotic partner.	Paragraph	106 1786
21498521	T3	Vibrio fischeri	Microorganism	17 32
21498521	T4	Vibrio fischeri	Microorganism	106 121
21498521	T5	bioluminescent	Phenotype	125 139
21498521	T6	marine	Habitat	140 146
21498521	T7	exclusive symbiotic relationship	Phenotype	171 203
21498521	T8	Hawaiian bobtail squid	Habitat	213 235
21498521	T9	Euprymna scolopes	Habitat	237 254
21498521	T10	light organ	Habitat	262 273
21498521	T11	V. fischeri	Microorganism	371 382
21498521	T12	juvenile squid's light organ	Habitat	424 452
21498521	T13	juvenile squid	Habitat	424 438
21498521	T14	V. fischeri ES114	Microorganism	586 603
21498521	T15	microheterogeneous mixture of mono- and diphosphorylated diglucosamine disaccharides	Habitat	682 766
21498521	T16	V. fischeri	Microorganism	1691 1702
21498521	T17	E. scolopes	Habitat	1739 1750
21498521	T18	symbiotic	Phenotype	1768 1777
F-18524407-000	T1	dairy industry	Habitat	8 22
F-18524407-000	T2	cheese	Habitat	103 109
F-18524407-000	T3	yoghurt	Habitat	114 121
F-18524407-000	T4	lactic acid bacteria	Phenotype	217 237
F-18524407-000	T5	production of EPS	Phenotype	243 260
F-18524407-000	T6	dairy	Habitat	292 297
F-18524407-000	T7	propionibacteria	Microorganism	298 314
F-18524407-000	T8	biosynthesis of EPS	Phenotype	319 338
F-18524407-000	T9	Propionibacterium freudenreichii subsp. shermanii TL 34	Microorganism	435 490
F-18524407-000	T10	CIP 103027	Microorganism	492 502
F-18524407-000	T11	Streptococcus pneumoniae  type 37	Microorganism	573 606
F-18524407-000	T12	production of a β-glucan capsular  polysaccharide	Phenotype	635 684
F-18524407-000	T13	P. freudenreichii subsp. shermanii	Microorganism	783 817
F-18524407-000	T14	ropy phenotype	Phenotype	826 840
F-18524407-000	T15	YEL+ medium	Habitat	844 855
F-18524407-000	T16	Propionibacterium acidipropionici strain TL 47	Microorganism	1039 1085
F-18524407-000	T17	milk	Habitat	1135 1139
F-18524407-000	T18	presence of (1→3, 1→2)-β-d-glucan capsule	Phenotype	1145 1186
F-18524407-000	T19	S. pneumoniae-type  37	Microorganism	1252 1274
F-18524407-000	T20	P. freudenreichii	Microorganism	1518 1535
9526514	T1	A putative rolB gene homologue of the Agrobacterium rhizogenes TR-DNA has different morphogenetic activity in tobacco than rolB.	Title	0 128
9526514	T2	Agrobacterium rhizogenes strains of the agropine type harbor on their Ri-plasmid two T-DNAs, a left TL-DNA and a right TR-DNA. The rolB gene of the TL-DNA is the major factor in the pathogenesis of the hairy-root disease and its constitutive expression interfere profoundly with plant morphogenesis. We have tested whether the expression of its sequence related putative homologue from the TR-DNA (rolBTR) may cause also bacterial virulence or affect plant development. Unlike rolB, rolBTR is unable to induce root formation on tobacco leaf discs. Tobacco plants expressing a chimeric 35S::rolBTR gene have reduced stature, off-shoots at the stem base and bent and wrinkled leaves with epinastic growth. 14 N-terminal amino acids which are absent in the rolB protein are indispensable to rolBTR protein activity. The characteristic tyrosine phosphatase super family motif CX5R is absent in the rolBTR protein. For rolB this motif is possibly functionally relevant. We conclude that the rolBTR gene product has morphogenic activity but is not a functional homologue of the rolB protein.	Paragraph	129 1214
9526514	T3	Agrobacterium rhizogenes	Microorganism	38 62
9526514	T4	tobacco	Habitat	110 117
9526514	T5	Agrobacterium rhizogenes	Microorganism	129 153
9526514	T6	hairy-root	Habitat	331 341
9526514	T7	plant	Habitat	408 413
9526514	T8	bacterial virulence	Phenotype	550 569
9526514	T9	plant	Habitat	580 585
9526514	T10	root	Habitat	639 643
9526514	T11	tobacco leaf	Habitat	657 669
9526514	T12	tobacco	Habitat	657 664
9526514	T13	tobacco leaf discs	Habitat	657 675
9526514	T14	Tobacco plants expressing a chimeric 35S::rolBTR gene	Habitat	677 730
9526514	T15	off-shoots at the stem base	Habitat	753 780
9526514	T16	stem	Habitat	771 775
9526514	T17	bent and wrinkled leaves with epinastic growth	Habitat	785 831
F-22177851-013	T1	Psychrobacter sp.	Microorganism	0 17
F-22177851-013	T2	Hafnia sp.	Microorganism	22 32
F-22177851-013	T3	milk	Habitat	60 64
F-22177851-013	T4	smear cheeses	Habitat	68 81
F-27020288-002	T1	LAB	Phenotype	15 18
F-27020288-002	T2	yield of heteropolysaccharides	Phenotype	24 54
F-27020288-002	T3	EPS producers	Phenotype	106 119
F-27020288-002	T4	L. rhamnosus RW-9595M	Microorganism	123 144
F-27020288-002	T5	Lactobacillus kefiranofaciens WT-2B	Microorganism	182 217
F-27020288-002	T6	L. lactis subsp. cremoris	Microorganism	263 288
F-27020288-002	T7	S. thermophilus	Microorganism	304 319
F-27020288-002	T8	Lactobacillus delbrueckii subsp. bulgaricus	Microorganism	335 378
F-27020288-002	T9	Lactobacillus casei	Microorganism	394 413
F-27020288-002	T10	L. plantarum	Microorganism	447 459
9564489	T1	Gingivomandibular infection due to Mycobacterium kansasii in a patient with AIDS.	Title	0 81
9564489	T2	Gingivomandibular	Habitat	0 17
9564489	T3	Mycobacterium kansasii	Microorganism	35 57
9564489	T4	patient with AIDS	Habitat	63 80
F-22177851-002	T1	milk	Habitat	7 11
F-22177851-002	T2	lactic acid bacteria	Phenotype	25 45
F-22177851-002	T3	Lactococcus lactis	Microorganism	54 72
F-22177851-002	T4	curd	Habitat	81 85
F-22177851-002	T5	acid-tolerant	Phenotype	176 189
