id|name
002056|game bird meat
003398|sourdough
002596|sardine meat
002334|anchovie meat
002653|wolffish meat
002335|anglerfish meat
002370|bonito meat
002425|dolphinfish meat
002481|herring emat
002629|tuna meat
002340|aphotic zone
002553|photic zone
002434|emperor meat
002529|mullet meat
002647|whitefish meat
002597|shad meat
002450|flouder meat
002473|halibut meat
002602|sole meat
002630|turbot meat
002471|haddock meat
002472|hake meat
002645|white mustard
002651|winter savory
002399|citronella grass
002502|lavander
002637|wasabi
002601|smelt meat
002400|clove
003535|garlic oil
002084|ice tea
003533|fermented tea leaf
002008|dried seaweed
002437|erythrocyte
002201|primate
002129|meat industry
002657|yeast
003575|apple juice
002161|opossum
002516|marine marsh sediment
002452|forest pond sediment
002415|creek sediment
002423|ditch sediment
002606|squirrel
002344|arctic marine sediment
002612|sulfidic coastal sediment
002517|marine sulfidic sediment
002724|kidney
002608|stream sediment
002466|ground beef
002654|wombat
002378|calcareous ooze
002364|black anoxic marine sediment
002424|dog tick
002713|heart
002530|murine
002328|Ornithodoros turicatae
002327|Ornithodoros moubata
002489|human filarial nematode
002490|human louse
002572|rabbit
002575|rat flea
002600|siliceous ooze
002686|aquatic plant
002497|kangaroo
002402|coastal sediment
002526|mineral water
002449|flavoured water
002447|filtered tap water
002379|carbonated bottled water
002487|hot tap water
002691|brine pool
002491|hyper saline brine sediment
002631|turkey meat
002427|duck meat
002463|goose meat
002394|chicken meat
002459|gamefowl
002500|landfowl
002730|ocean trench
002688|bone marrow
003419|kimchi
002499|lake sediment
002720|hypersaline water
002324|Drosophila melanogaster
002726|livestock
002640|waterfowl
002694|clinic
002336|animal filarial nematode
002433|embryonic axis part
002488|human
002589|ruminant
002957|anaerobic wastewater digester
003023|sour anaerobic digester
003002|municipal sewage sludge digester
002432|embryonic axis
002409|cotyledon
002482|hilum
002430|egg cell
002560|pork chop
003127|beer wort
003165|sauerkraut
003124|Gundruk
003404|yoghurt from fermented soybean milk
002585|river sediment
002584|rice-straw residue
002583|rice waste
002699|cultivated plant
002401|coarse beach sand
002611|sulfide-rich freshwater sediment
002605|spring sediment
002715|hospital water distribution system
003142|fermented beet
002689|brain
002634|venison meat
002687|aquifer
002363|bison meat
002420|deep-sea sediment
002742|skin lesion
002714|hospital
002351|bacon
002582|rice straw
002372|brewery
002595|salt pork
002414|creamery
002593|salmon meat
002735|rainwater
002421|deer meat
002557|pigeon meat
002431|elk meat
002648|wild boar meat
002476|hare meat
002649|wild rabbit meat
002422|deer tick
002552|pheasant meat
002708|fracture water
002725|liver
003538|thyme oil
002360|beer-bottling plant
002470|guinea pig
002475|hamster
002743|small ruminant
002706|estuarine sediment
002860|sugar cane
002749|tidal flat sediment
002744|soda lake sediment
002740|salted lake sediment
002832|pharynx
002670|anoxic river sediment
002727|mouse
002736|rat
002771|cereal crop
001011|bone
002710|graft recipient
002803|grapevine
001051|cortical bone
002789|endothelium
002791|eschar
002863|sulfide mound
002716|human body louse
002834|plant litter
002850|root
003205|hopped wort
003236|unhopped wort
002751|vinegar factory
002695|coal mine lake sediment
002778|contaminated sediment
003043|contaminated soil
002776|coastal aquifer
002759|alluvial gravel aquifer
002852|sand aquifer
002794|flooded soil
002815|marine wetland
002777|coffee plant
002693|brown dog tick
002658|Brugia malayi
002704|embryonic root part
002810|intestine
002712|healthy person
002859|submersed aquatic plant
002853|scald
002780|cultivated Leguminosae
002873|underground mine
002703|embryonic root
002721|hypocotyl
002741|shoot apex
002793|fish
002717|human head louse
002722|intertidal sediment
003178|acidified beer wort
002878|water-table aquifer
002696|cold-seep sediment
002814|marine microbial mat
002805|hot water distribution system
002799|geothermal aquifer
002802|granitic rock aquifer
002692|broiler meat strip
002739|sake brewery
002795|flowing water
002700|deer herd meat
002737|red deer meat
002738|roe deer meat
002769|brine
002842|rennet
002758|algae
002870|tobacco plant
003116|septic tank
002785|dendritic cell
002933|salmonides
002931|river water
002930|rice plant
003174|wastewater treatment equipment
002880|acid mine drainage
002977|cotton cultivated soil
002904|flower
003266|mine waste water
002903|farmed fish
002941|stem
003117|soil contaminated with agricultural activity
003120|urban soil
002813|malt vinegar brewery
002929|radioactive sediment
002937|shallow coastal aquifer
002907|gravel aquifer
003118|soil contaminated with industrial xenobiotic compound
002997|marine sponge
002932|root nodule
002940|soda lake
002914|maize plant
002921|pericycle
002950|wheat plant
002841|radicle
002906|fruit
002836|plumule
002935|sediment contaminated by organic pollutants
002910|inorganically contaminated sediment
002976|contaminated water
002915|marine and hypersaline microbial mat
002925|pine litter
002912|leaf litter
002900|drinking water treatment plant
003099|humus-rich acidic ash soil
003115|salt contaminated soil
002954|amended soil
003032|unamended soil
002899|creek water
002942|stream water
002879|Damselfish
002913|lining of the small intestine
002934|seaweed
002905|freshwater fish
003160|pesticide enriched soil
002980|edible oil and related product
003022|sauce
003033|water pipe
003077|sulfide-rich water
002992|intestinal epithelium
003017|pyritic acid mine drainage
003042|contaminated groundwater
003289|gold mine wastewater
002978|drinking water system
003024|stem nodule
003006|oil contaminated sediment
003162|roadside soil
002988|high-level radioactive sediment
003163|salt stressed soil
002972|coal mine lake
002952|acid mine water
003029|tidal marsh
003126|arsenic contaminated-soil
003019|rhizoplane
003020|root cortex
003021|salmon
002970|cis-dichloroethene contaminated sediment
002986|grape
003008|olive
003009|orange
003005|nitrobenzene contaminated sediment
003003|naphthalene contaminated sediment
001265|prepared meat
003157|metal contaminated soil
003037|anoxic water
002971|citrus fruit
002974|coffee
003239|wastewater treatment plant
003027|sulfide-saturated mud sediment
002989|hospital drinking water
002967|catfish
003148|fertilized soil
003018|raspberry
002969|cherry
002964|blackberry
002953|almond
002965|blueberry
003025|strawberry
003011|peach
003015|plum
002999|melon
002960|avocado
003012|pear
003030|tomato
002958|apple
002993|intestinal mucosa
002968|cephalopod
002995|macrophage
003001|monocyte
002981|egg
003004|neutrophil
002998|mast cell
003039|bedside carafe
003204|herbicide enriched soil
003065|palm oil
003207|insecticide enriched soil
003272|root hair
003262|industrial waste water treatment plant
002089|jam
001926|candied food
003276|water pollution treatment plant
003055|gum tissue
003049|fresh meat
003105|marine water
003051|freshwater marsh
003072|saline marsh
003189|chromate contaminated soil
003232|soil of roadside tree
003176|Cu-stressed soil
003203|heavy metal contaminated soil
003070|root endodermis
003076|stem epidermis
003075|stem cortex
003060|leaf epidermis
003246|agricultural wastewater treatment plant
003104|livestock manure
003103|liver paste
003225|salicylate enriched soil
003219|pantothenate enriched soil
003257|domestic wastewater treatment plant
003237|urea enriched soil
003342|bedside water bottle
003081|anoxic zone of freshwater lake
003093|fermented dairy product
003101|illuminated anoxic zone of aquatic environment
003044|decaying plant material
003068|pheasant
003056|hare
003041|boar
003074|squid
003066|partridge
003283|dairy wastewater treatment plant
003089|decaying fruit
003130|chicken manure
003133|coral reef water
003164|saltern
003092|dog
003265|mercury-enriched soil
003132|coastal water
003086|cat
003098|gum margin
003082|baking yeast
003083|bobtail squid
003241|yogurt
003113|pet turtle
003112|pet bird
003119|stem endodermis
001971|cooked fish
003097|garden lettuce
003146|fermented milk
003129|cattle waste
003167|stratified marine water column
003111|peat
003161|pig manure
003154|horse manure
003155|hospital humidifier
003150|fish waste
003252|chloropicrine-enriched soil
003141|farmyard manure
003209|kefir
003091|decaying wood
003090|decaying leaf
003107|monkey
003230|skin abscess
003173|tsetse fly
003175|young adult
003227|saltern crystallizer pond
003213|lagoon
003151|garlic plant
003233|solar saltern
003159|onion plant
003187|chicken yard waste
003195|dry sausage
003371|Balinese traditional fermented sausage
003138|decaying bark
003123|Euprymna scolopes
003558|Greek sausage
003243|Bulgarian yogurt
003156|ill person
003139|donkey
003221|peritrophic membrane
003170|sugar-beet refinery
002006|dried pea
002004|dried lentil
002003|dried bean
002474|ham
003226|saline lake
003137|decaying bamboo leaf
003380|deer
003136|decaying apple
003200|freshwater lake
003231|skin wound
003224|puparia
003220|patient
003596|fermented juice
003260|highly alkaline saline soda lake
003261|hypersaline lake
003247|bite
003546|wine
003212|laboratory rat
003256|digestive chamber
003541|beer
003196|female tsetse fly
003177|Glossina
003258|furuncle
003557|French dry sausage
003188|child
003180|adult tsetse fly
003206|immunodeficient person
003222|pet rabbit
003255|cultivated crucifer
003543|cider
003211|laboratory mice
003184|baby
003293|low temperature ground water
003425|red deer
003417|forest musk deer
003441|white tail deer
003268|open skin wound
003264|marine fish
003179|adolescent
003304|soybean plant
003277|Medicago
003300|poultry
003548|apple cider
003248|boy
003290|guar plant
003296|mung bean plant
003251|cheese factory
003345|organic compound contaminated soil
003597|fermented Elaeis Palm sap
003307|tomato-marinated broiler meat strip
003263|infant
003286|extreme acid mine drainage
003298|pea plant
003295|mammalian livestock
003280|cabbage
003278|brocoli
003279|brussel sprout
003287|fenugreek
003245|adult human
003550|beer Shava
003547|Bristish beer
003259|girl
003600|fermented cabbage juice
003292|large intestine
003303|small intestine
003323|polluted seawater
003316|duck
003318|goose
003330|turkey
003269|patient with infectious disease
003308|traveler
003319|hen
003312|Alfalfa
003361|natural gas-enriched soil
003359|hydrocarbon contaminated soil
003315|dairy livestock
003329|swine
003325|quail
003320|horse
003288|formula fed infant
003314|chicken
003311|worker
003305|student
003348|PCB contaminated soil
003335|crude-oil-contaminated seawater
003291|inmate
003327|scientist
003317|farmer
003339|soldier
003372|PAH contaminated soil
003403|xylene contaminated soil
003379|creosote contaminated soil
003334|broiler chicken
003321|medical staff
003340|sow
003389|oil contaminated soil
003333|alkaline soda lake
003336|livestock boar
003337|pig
003392|quinate enriched soil
003328|slaughterer
003332|welder
003385|landfill contaminated by PCB
003346|spring high in sulfide
003338|researcher
003411|creosote wood preservative-contaminated soil
003078|sunflower oil
003409|contaminated soil with total petroleum hydrocarbon
003430|soil contaminated with used engine oil
003424|phenanthrene contaminated soil
003341|ABF pig
003369|vegetable puree
003367|sulfide-rich hot spring
003565|vinegar
003536|olive oil
003568|rice vinegar
003439|warm seawater
003567|malt vinegar
003570|soy sauce
003408|chlorophenol-contaminated groundwater
003234|sour milk
003446|contaminated aquifer
003358|hospital tap water
003462|warm coastal water
003555|fermented dry sausage
003485|arsenic-rich aquifer
003484|aquifer contaminated with unleaded gasoline
003488|chloroethene-contaminated aquifer
003545|waste water pipe
003490|goat
003453|newborn infant
003451|man
003487|cauliflower
003463|woman
003493|pregnant woman
003491|mother
003528|working horse
003531|sheep
003529|decaying leaf litter
003532|cattle
003553|marine farm fish
003542|bovine
003549|beef cattle
003590|acetamide enriched soil
003566|ewe
003569|lamb
003285|elderly person
003572|cow
003571|bull
003577|calf
003591|decaying leaf litter from a pine forest
003594|dairy goat
003598|dairy sheep
003599|dairy cow
000000|root for extraction
000106|liquid medium
000248|cryophile
000643|genital tract
001469|buttermilk
001799|subgingiva
001793|stomach mucosa
000329|intracellular
002102|left arm
002226|right arm
002613|surgery
002510|louse-born
002697|community
003186|chicken faeces
000288|free-living
002811|isoniazid resistant
002849|rifampin resistant
002792|ethambutol resistant
002839|pyrazinamide resistant
000360|nutrient broth
001233|obligate halophile
000107|lytic
000063|coagulase activity
000236|coagulase positive
000235|coagulase negative
002762|ampicillin resistant
002763|ampicillin sensitive
002920|oxacillin resistant
000776|opportunistic pathogen
000614|encapsulated
002869|tetracycline resistant
002858|streptomycin resistant
002840|quinolone resistant
002823|naladixic acid resistant
002760|aminoglycosides resistant
002772|chloramphenicol resistant
002790|erythromycin resistant
000441|symbiont
003326|saprophytic
000285|flesh
002183|phagocytosis resistant
002866|susceptible to quinupristin
002865|susceptible to dalfopristin
002848|resistance to quinupristin
002845|resistance to dalfopristin
001667|obligate methanotroph
000131|phenotype wrt immune system impact
002843|resistance to amikacin
002846|resistance to imipenem
002847|resistance to levofloxacin
000771|obligate parasite
000396|pore forming
002867|teicoplanin resistant
002868|teicoplanin sensitive
000453|thermotolerant
002864|susceptibility to azithromycin
002857|spectinomycin-resistant
002844|resistance to cotrimoxazole
000216|body surface
002798|gentamicin sensitive
002797|gentamicin resistant
002872|trimethoprim resistant
002861|sulfamethoxazole resistant
002801|glycopeptide antibiotics resistant
002761|amoxicillin resistant
002824|norfloxacin resistant
002825|norfloxacin sensitive
002826|norfloxacin tolerant
002765|antagonist
001753|salt
002750|vegetarian
003388|natto
000804|photosynthetic
000042|antimicrobial activity
000827|probiotic
001288|ropy colony
