dict_type,entity_id,pred,pred_entity_name,real,real_entity_name,score,text_id
OntoBiotope,T25,['OBT:003269'],['patients with skin manifestation'],['OBT:003269'],['patient with infectious disease'],1.0,8607503
OntoBiotope,T26,['OBT:000875'],['skin'],['OBT:000875'],['skin'],1.0,8607503
OntoBiotope,T27,['OBT:003220'],['Patients with decompensated cirrhosis'],['OBT:003220'],['patient'],1.0,8607503
NCBI_Taxonomy,T28,['66861'],['non-O1 V. cholerae'],['66861'],['Vibrio cholerae non-O1'],1.0,8607503
OntoBiotope,T29,['OBT:001277'],['raw seafood'],['OBT:001277'],['raw seafood'],1.0,8607503
OntoBiotope,T30,['OBT:003231'],['skin wounds'],['OBT:003231'],['skin wound'],1.0,8607503
OntoBiotope,T31,['OBT:000875'],['skin'],['OBT:000875'],['skin'],1.0,8607503
OntoBiotope,T32,['OBT:002592'],['salt water'],['OBT:002592'],['saline water'],1.0,8607503
OntoBiotope,T3,['OBT:001623'],['Gamma/delta T lymphocytes'],['OBT:001623'],['lymphocyte'],1.0,8997164
OntoBiotope,T4,['OBT:000332'],['BCG granulomatous lesions'],['OBT:000332'],['lesion'],1.0,8997164
NCBI_Taxonomy,T5,['33892'],['BCG'],['33892'],"['bacillus Calmette-Guerin', 'BCG', 'Mycobacterium bovis BCG', 'bacillus Calmette-Guerin BCG', 'Mycobacterium tuberculosis variant bovis BCG']",1.0,8997164
OntoBiotope,T6,['OBT:000298'],['granulomatous'],['OBT:000298'],['granuloma'],1.0,8997164
OntoBiotope,T7,['OBT:003451'],['man models'],['OBT:003451'],['man'],1.0,8997164
OntoBiotope,T8,['OBT:000700'],['animal models'],['OBT:000700'],['laboratory animal'],1.0,8997164
OntoBiotope,T9,['OBT:001623'],['TCR-gamma delta-bearing T cells'],['OBT:001623'],['lymphocyte'],1.0,8997164
OntoBiotope,T10,['OBT:001623'],['gamma delta T cells'],['OBT:001623'],['lymphocyte'],1.0,8997164
NCBI_Taxonomy,T11,['1763'],['mycobacteria'],['1763'],"['Mycobacterium Lehmann and Neumann 1896 emend. Gupta et al. 2018', 'Mycobacterium']",1.0,8997164
NCBI_Taxonomy,T12,['1763'],['mycobacterial'],['1763'],"['Mycobacterium Lehmann and Neumann 1896 emend. Gupta et al. 2018', 'Mycobacterium']",1.0,8997164
OntoBiotope,T13,['OBT:001623'],['gamma delta T cells'],['OBT:001623'],['lymphocyte'],1.0,8997164
OntoBiotope,T14,['OBT:001623'],['cells'],['OBT:001623'],['lymphocyte'],1.0,8997164
OntoBiotope,T15,['OBT:000298'],['granulomatous'],['OBT:000298'],['granuloma'],1.0,8997164
OntoBiotope,T16,['OBT:001623'],['gamma delta T cells'],['OBT:001623'],['lymphocyte'],1.0,8997164
OntoBiotope,T17,['OBT:000298'],['BCG granulomas'],['OBT:000298'],['granuloma'],1.0,8997164
NCBI_Taxonomy,T18,['33892'],['BCG'],['33892'],"['bacillus Calmette-Guerin', 'BCG', 'Mycobacterium bovis BCG', 'bacillus Calmette-Guerin BCG', 'Mycobacterium tuberculosis variant bovis BCG']",1.0,8997164
OntoBiotope,T19,['OBT:001623'],['T-lymphocytes'],['OBT:001623'],['lymphocyte'],1.0,8997164
OntoBiotope,T20,['OBT:000332'],['BCG granulomatous lesion'],['OBT:000332'],['lesion'],1.0,8997164
NCBI_Taxonomy,T21,['33892'],['BCG'],['33892'],"['bacillus Calmette-Guerin', 'BCG', 'Mycobacterium bovis BCG', 'bacillus Calmette-Guerin BCG', 'Mycobacterium tuberculosis variant bovis BCG']",1.0,8997164
OntoBiotope,T22,['OBT:000298'],['granulomatous'],['OBT:000298'],['granuloma'],1.0,8997164
OntoBiotope,T23,['OBT:001623'],['gamma delta T cells'],['OBT:001623'],['lymphocyte'],1.0,8997164
OntoBiotope,T24,['OBT:000298'],['BCG granulomas without necrosis'],['OBT:000298'],['granuloma'],1.0,8997164
NCBI_Taxonomy,T25,['33892'],['BCG'],['33892'],"['bacillus Calmette-Guerin', 'BCG', 'Mycobacterium bovis BCG', 'bacillus Calmette-Guerin BCG', 'Mycobacterium tuberculosis variant bovis BCG']",1.0,8997164
OntoBiotope,T26,['OBT:001623'],['gamma delta T cells'],['OBT:001623'],['lymphocyte'],1.0,8997164
OntoBiotope,T27,['OBT:000298'],"['granulomas with central caseous necrosis, calcification and fibrotic changes']",['OBT:000298'],['granuloma'],1.0,8997164
OntoBiotope,T28,['OBT:001623'],['CD8+ gamma delta T lymphocytes'],['OBT:001623'],['lymphocyte'],1.0,8997164
OntoBiotope,T29,['OBT:000298'],['BCG granuloma'],['OBT:000298'],['granuloma'],1.0,8997164
NCBI_Taxonomy,T30,['33892'],['BCG'],['33892'],"['bacillus Calmette-Guerin', 'BCG', 'Mycobacterium bovis BCG', 'bacillus Calmette-Guerin BCG', 'Mycobacterium tuberculosis variant bovis BCG']",1.0,8997164
NCBI_Taxonomy,T3,['35818'],['Helicobacter pullorum'],['35818'],"['CIP 104787', 'DSM 23160', 'CCUG 33837', 'Helicobacter pullorum', 'Helicobacter pullorum Stanley et al. 1995', 'ATCC 51801', 'NCTC 12824']",1.0,9255900
OntoBiotope,T4,['OBT:003220'],['patients with enteritis'],['OBT:003220'],['patient'],1.0,9255900
NCBI_Taxonomy,T5,['35818'],['Helicobacter pullorum'],['35818'],"['CIP 104787', 'DSM 23160', 'CCUG 33837', 'Helicobacter pullorum', 'Helicobacter pullorum Stanley et al. 1995', 'ATCC 51801', 'NCTC 12824']",1.0,9255900
OntoBiotope,T6,['OBT:003300'],['asymptomatic poultry'],['OBT:003300'],['poultry'],1.0,9255900
OntoBiotope,T7,['OBT:002488'],['human'],['OBT:002488'],['human'],1.0,9255900
NCBI_Taxonomy,T8,['35818'],['H. pullorum'],['35818'],"['CIP 104787', 'DSM 23160', 'CCUG 33837', 'Helicobacter pullorum', 'Helicobacter pullorum Stanley et al. 1995', 'ATCC 51801', 'NCTC 12824']",1.0,9255900
OntoBiotope,T9,['OBT:003206'],['immunocompromised patient'],['OBT:003206'],['immunodeficient person'],1.0,9255900
NCBI_Taxonomy,T10,['35818'],['Helicobacter pullorum'],['35818'],"['CIP 104787', 'DSM 23160', 'CCUG 33837', 'Helicobacter pullorum', 'Helicobacter pullorum Stanley et al. 1995', 'ATCC 51801', 'NCTC 12824']",1.0,9255900
NCBI_Taxonomy,T3,['359'],['Agrobacterium rhizogenes'],['359'],"['Agrobacterium genomic species 10', 'Agrobacterium rhizogenes (RI plasmid PRI8196)', 'Agrobacterium genomosp. 10', 'NCPPB 2991', 'CIP 104328', 'DSM 30148', 'LMG:150', 'ICMP 5794', 'ATCC 11325', 'Agrobacterium rhizogenes (RI plasmid PRIA4B)', 'JCM 20919', 'Agrobacterium genomic group 10', 'Rhizobium rhizogenes', 'Agrobacterium rhizogenes', 'Agrobacterium rhizogenes (Riker et al. 1930) Conn 1942 (Approved Lists 1980) emend. Sawada et al. 1993', 'HAMBI 1816', 'CFBP 5520', 'Agrobacterium biovar 2', 'LMG 150', 'NBRC 13257', 'Rhizobium sp. LMG 9509', 'IFO 13257', 'Agrobacterium rhizogenes (RI plasmid PRI1724)', 'Rhizobium rhizogenes (Riker et al. 1930) Young et al. 2001']",1.0,9526514
OntoBiotope,T4,['OBT:002870'],['tobacco'],['OBT:002870'],['tobacco plant'],1.0,9526514
NCBI_Taxonomy,T5,['359'],['Agrobacterium rhizogenes'],['359'],"['Agrobacterium genomic species 10', 'Agrobacterium rhizogenes (RI plasmid PRI8196)', 'Agrobacterium genomosp. 10', 'NCPPB 2991', 'CIP 104328', 'DSM 30148', 'LMG:150', 'ICMP 5794', 'ATCC 11325', 'Agrobacterium rhizogenes (RI plasmid PRIA4B)', 'JCM 20919', 'Agrobacterium genomic group 10', 'Rhizobium rhizogenes', 'Agrobacterium rhizogenes', 'Agrobacterium rhizogenes (Riker et al. 1930) Conn 1942 (Approved Lists 1980) emend. Sawada et al. 1993', 'HAMBI 1816', 'CFBP 5520', 'Agrobacterium biovar 2', 'LMG 150', 'NBRC 13257', 'Rhizobium sp. LMG 9509', 'IFO 13257', 'Agrobacterium rhizogenes (RI plasmid PRI1724)', 'Rhizobium rhizogenes (Riker et al. 1930) Young et al. 2001']",1.0,9526514
OntoBiotope,T6,['OBT:002850'],['hairy-root'],['OBT:002850'],['root'],1.0,9526514
OntoBiotope,T7,['OBT:000393'],['plant'],['OBT:000393'],['plant'],1.0,9526514
OntoBiotope,T8,['OBT:002732'],['bacterial virulence'],['OBT:002732'],['phytopathogen'],1.0,9526514
OntoBiotope,T9,['OBT:000393'],['plant'],['OBT:000393'],['plant'],1.0,9526514
OntoBiotope,T10,['OBT:002850'],['root'],['OBT:002850'],['root'],1.0,9526514
OntoBiotope,T11,['OBT:001174'],['tobacco leaf'],['OBT:001174'],['leaf'],1.0,9526514
OntoBiotope,T12,['OBT:002870'],['tobacco'],['OBT:002870'],['tobacco plant'],1.0,9526514
OntoBiotope,T13,['OBT:001175'],['tobacco leaf discs'],['OBT:001175'],['leaf part'],1.0,9526514
OntoBiotope,T14,['OBT:002870'],['Tobacco plants expressing a chimeric 35S::rolBTR gene'],['OBT:002870'],['tobacco plant'],1.0,9526514
OntoBiotope,T15,['OBT:000655'],['off-shoots at the stem base'],['OBT:000655'],['growing plant'],1.0,9526514
OntoBiotope,T16,['OBT:002941'],['stem'],['OBT:002941'],['stem'],1.0,9526514
OntoBiotope,T17,['OBT:001174'],['bent and wrinkled leaves with epinastic growth'],['OBT:001174'],['leaf'],1.0,9526514
OntoBiotope,T3,['OBT:001625'],['mammalian'],['OBT:001625'],['mammalian'],1.0,9535771
NCBI_Taxonomy,T4,['562'],['Escherichia coli'],['562'],"['ATCC 11775', '""Bacterium coli commune"" Escherich 1885', 'bacterium E3', 'bacterium 10a', 'JCM 1649', 'Escherichia sp. 3_2_53FAA', 'NCCB 54008', 'Bacterium coli', '""Bacillus coli"" Migula 1895', 'LMG 2092', 'Enterococcus coli', '""Bacterium coli"" (Migula 1895) Lehmann and Neumann 1896', 'Escherichia/Shigella coli', 'Bacterium coli commune', 'CCUG 29300', 'Escherichia coli (Migula 1895) Castellani and Chalmers 1919', 'LMG:2092', 'Escherichia coli', 'E. coli', 'NBRC 102203', 'CIP 54.8', 'CCUG 24', 'NCTC 9001', 'DSM 30083', 'Escherichia sp. MAR', 'Bacillus coli']",1.0,9535771
NCBI_Taxonomy,T5,['562'],['Escherichia coli'],['562'],"['ATCC 11775', '""Bacterium coli commune"" Escherich 1885', 'bacterium E3', 'bacterium 10a', 'JCM 1649', 'Escherichia sp. 3_2_53FAA', 'NCCB 54008', 'Bacterium coli', '""Bacillus coli"" Migula 1895', 'LMG 2092', 'Enterococcus coli', '""Bacterium coli"" (Migula 1895) Lehmann and Neumann 1896', 'Escherichia/Shigella coli', 'Bacterium coli commune', 'CCUG 29300', 'Escherichia coli (Migula 1895) Castellani and Chalmers 1919', 'LMG:2092', 'Escherichia coli', 'E. coli', 'NBRC 102203', 'CIP 54.8', 'CCUG 24', 'NCTC 9001', 'DSM 30083', 'Escherichia sp. MAR', 'Bacillus coli']",1.0,9535771
OntoBiotope,T6,['OBT:001625'],['mammalian'],['OBT:001625'],['mammalian'],1.0,9535771
NCBI_Taxonomy,T7,['562'],['E. coli'],['562'],"['ATCC 11775', '""Bacterium coli commune"" Escherich 1885', 'bacterium E3', 'bacterium 10a', 'JCM 1649', 'Escherichia sp. 3_2_53FAA', 'NCCB 54008', 'Bacterium coli', '""Bacillus coli"" Migula 1895', 'LMG 2092', 'Enterococcus coli', '""Bacterium coli"" (Migula 1895) Lehmann and Neumann 1896', 'Escherichia/Shigella coli', 'Bacterium coli commune', 'CCUG 29300', 'Escherichia coli (Migula 1895) Castellani and Chalmers 1919', 'LMG:2092', 'Escherichia coli', 'E. coli', 'NBRC 102203', 'CIP 54.8', 'CCUG 24', 'NCTC 9001', 'DSM 30083', 'Escherichia sp. MAR', 'Bacillus coli']",1.0,9535771
NCBI_Taxonomy,T8,['562'],['E. coli'],['562'],"['ATCC 11775', '""Bacterium coli commune"" Escherich 1885', 'bacterium E3', 'bacterium 10a', 'JCM 1649', 'Escherichia sp. 3_2_53FAA', 'NCCB 54008', 'Bacterium coli', '""Bacillus coli"" Migula 1895', 'LMG 2092', 'Enterococcus coli', '""Bacterium coli"" (Migula 1895) Lehmann and Neumann 1896', 'Escherichia/Shigella coli', 'Bacterium coli commune', 'CCUG 29300', 'Escherichia coli (Migula 1895) Castellani and Chalmers 1919', 'LMG:2092', 'Escherichia coli', 'E. coli', 'NBRC 102203', 'CIP 54.8', 'CCUG 24', 'NCTC 9001', 'DSM 30083', 'Escherichia sp. MAR', 'Bacillus coli']",1.0,9535771
OntoBiotope,T9,['OBT:001625'],['mammalian'],['OBT:001625'],['mammalian'],1.0,9535771
NCBI_Taxonomy,T10,['562'],['E. coli'],['562'],"['ATCC 11775', '""Bacterium coli commune"" Escherich 1885', 'bacterium E3', 'bacterium 10a', 'JCM 1649', 'Escherichia sp. 3_2_53FAA', 'NCCB 54008', 'Bacterium coli', '""Bacillus coli"" Migula 1895', 'LMG 2092', 'Enterococcus coli', '""Bacterium coli"" (Migula 1895) Lehmann and Neumann 1896', 'Escherichia/Shigella coli', 'Bacterium coli commune', 'CCUG 29300', 'Escherichia coli (Migula 1895) Castellani and Chalmers 1919', 'LMG:2092', 'Escherichia coli', 'E. coli', 'NBRC 102203', 'CIP 54.8', 'CCUG 24', 'NCTC 9001', 'DSM 30083', 'Escherichia sp. MAR', 'Bacillus coli']",1.0,9535771
OntoBiotope,T2,"['OBT:001011', 'OBT:003055']","['Gingivomandibular', 'Gingivomandibular']","['OBT:001011', 'OBT:003055']","['bone', 'gum tissue']",1.0,9564489
NCBI_Taxonomy,T3,['1768'],['Mycobacterium kansasii'],['1768'],"['DSM 44162', 'Mycobacterium kansasii', 'ATCC 12478', 'JCM 6379', 'CIP 104589', 'NCTC 13024', 'Mycobacterium kansasii Hauduroy 1955']",1.0,9564489
OntoBiotope,T4,['OBT:003269'],['patient with AIDS'],['OBT:003269'],['patient with infectious disease'],1.0,9564489
OntoBiotope,T3,['OBT:003004'],['neutrophil'],['OBT:003004'],['neutrophil'],1.0,9643457
NCBI_Taxonomy,T4,['562'],['Escherichia coli'],['562'],"['ATCC 11775', '""Bacterium coli commune"" Escherich 1885', 'bacterium E3', 'bacterium 10a', 'JCM 1649', 'Escherichia sp. 3_2_53FAA', 'NCCB 54008', 'Bacterium coli', '""Bacillus coli"" Migula 1895', 'LMG 2092', 'Enterococcus coli', '""Bacterium coli"" (Migula 1895) Lehmann and Neumann 1896', 'Escherichia/Shigella coli', 'Bacterium coli commune', 'CCUG 29300', 'Escherichia coli (Migula 1895) Castellani and Chalmers 1919', 'LMG:2092', 'Escherichia coli', 'E. coli', 'NBRC 102203', 'CIP 54.8', 'CCUG 24', 'NCTC 9001', 'DSM 30083', 'Escherichia sp. MAR', 'Bacillus coli']",1.0,9643457
OntoBiotope,T5,['OBT:003532'],['cattle'],['OBT:003532'],['cattle'],1.0,9643457
OntoBiotope,T6,['OBT:003572'],['healthy cows'],['OBT:003572'],['cow'],1.0,9643457
OntoBiotope,T7,['OBT:003004'],['neutrophil'],['OBT:003004'],['neutrophil'],1.0,9643457
NCBI_Taxonomy,T8,['562'],['Escherichia coli'],['562'],"['ATCC 11775', '""Bacterium coli commune"" Escherich 1885', 'bacterium E3', 'bacterium 10a', 'JCM 1649', 'Escherichia sp. 3_2_53FAA', 'NCCB 54008', 'Bacterium coli', '""Bacillus coli"" Migula 1895', 'LMG 2092', 'Enterococcus coli', '""Bacterium coli"" (Migula 1895) Lehmann and Neumann 1896', 'Escherichia/Shigella coli', 'Bacterium coli commune', 'CCUG 29300', 'Escherichia coli (Migula 1895) Castellani and Chalmers 1919', 'LMG:2092', 'Escherichia coli', 'E. coli', 'NBRC 102203', 'CIP 54.8', 'CCUG 24', 'NCTC 9001', 'DSM 30083', 'Escherichia sp. MAR', 'Bacillus coli']",1.0,9643457
OntoBiotope,T9,['OBT:000648'],['Gram-negative'],['OBT:000648'],['gram-negative'],1.0,9643457
OntoBiotope,T10,['OBT:003004'],['neutrophils'],['OBT:003004'],['neutrophil'],1.0,9643457
OntoBiotope,T11,['OBT:003004'],['neutrophils with enzyme activity'],['OBT:003004'],['neutrophil'],1.0,9643457
OntoBiotope,T12,['OBT:003572'],['cows'],['OBT:003572'],['cow'],1.0,9643457
OntoBiotope,T13,['OBT:003004'],['neutrophils with enzyme activity'],['OBT:003004'],['neutrophil'],1.0,9643457
NCBI_Taxonomy,T14,['562'],['E. coli'],['562'],"['ATCC 11775', '""Bacterium coli commune"" Escherich 1885', 'bacterium E3', 'bacterium 10a', 'JCM 1649', 'Escherichia sp. 3_2_53FAA', 'NCCB 54008', 'Bacterium coli', '""Bacillus coli"" Migula 1895', 'LMG 2092', 'Enterococcus coli', '""Bacterium coli"" (Migula 1895) Lehmann and Neumann 1896', 'Escherichia/Shigella coli', 'Bacterium coli commune', 'CCUG 29300', 'Escherichia coli (Migula 1895) Castellani and Chalmers 1919', 'LMG:2092', 'Escherichia coli', 'E. coli', 'NBRC 102203', 'CIP 54.8', 'CCUG 24', 'NCTC 9001', 'DSM 30083', 'Escherichia sp. MAR', 'Bacillus coli']",1.0,9643457
OntoBiotope,T15,['OBT:003004'],['neutrophil'],['OBT:003004'],['neutrophil'],1.0,9643457
OntoBiotope,T16,['OBT:003004'],['neutrophils with enzyme activity'],['OBT:003004'],['neutrophil'],1.0,9643457
OntoBiotope,T17,"['OBT:003572', 'OBT:000491']","['severely diseased animals', 'severely diseased animals']","['OBT:003572', 'OBT:000491']","['cow', 'animal with disease']",1.0,9643457
NCBI_Taxonomy,T3,['562'],['Escherichia coli'],['562'],"['ATCC 11775', '""Bacterium coli commune"" Escherich 1885', 'bacterium E3', 'bacterium 10a', 'JCM 1649', 'Escherichia sp. 3_2_53FAA', 'NCCB 54008', 'Bacterium coli', '""Bacillus coli"" Migula 1895', 'LMG 2092', 'Enterococcus coli', '""Bacterium coli"" (Migula 1895) Lehmann and Neumann 1896', 'Escherichia/Shigella coli', 'Bacterium coli commune', 'CCUG 29300', 'Escherichia coli (Migula 1895) Castellani and Chalmers 1919', 'LMG:2092', 'Escherichia coli', 'E. coli', 'NBRC 102203', 'CIP 54.8', 'CCUG 24', 'NCTC 9001', 'DSM 30083', 'Escherichia sp. MAR', 'Bacillus coli']",1.0,9693738
NCBI_Taxonomy,T4,['562'],['Escherichia coli'],['562'],"['ATCC 11775', '""Bacterium coli commune"" Escherich 1885', 'bacterium E3', 'bacterium 10a', 'JCM 1649', 'Escherichia sp. 3_2_53FAA', 'NCCB 54008', 'Bacterium coli', '""Bacillus coli"" Migula 1895', 'LMG 2092', 'Enterococcus coli', '""Bacterium coli"" (Migula 1895) Lehmann and Neumann 1896', 'Escherichia/Shigella coli', 'Bacterium coli commune', 'CCUG 29300', 'Escherichia coli (Migula 1895) Castellani and Chalmers 1919', 'LMG:2092', 'Escherichia coli', 'E. coli', 'NBRC 102203', 'CIP 54.8', 'CCUG 24', 'NCTC 9001', 'DSM 30083', 'Escherichia sp. MAR', 'Bacillus coli']",1.0,9693738
NCBI_Taxonomy,T3,['210'],['Helicobacter pylori'],['210'],"['LMG 19449', 'strain Royal Perth Hospital 13487', 'Helicobacter pylori', 'DSM 4867', 'Campylobacter pyloridis Marshall et al.1985', 'Helicobacter pylori (Marshall et al. 1985) Goodwin et al. 1989', 'Helicobacter nemestrinae', 'CIP 103995', 'Campylobacter pylori subsp. pylori Marshall et al. 1985', 'CCUG 15815 B', 'Campylobacter pylori corrig. Marshall et al. 1985 emend. Fox et al. 1989', 'Campylobacter pylori', 'Campylobacter pylori subsp. pylori', 'LMG:19449', 'LMG:18041', 'ATCC 43504', 'LMG 18041', 'JCM 12093', 'DSM 21031', 'Helicobacter nemestrinae Bronsdon et al. 1991', 'CCUG 39500', 'NCTC 11637', 'CCUG 17874', 'Campylobacter pylori Marshall et al. 1985 corrig. Marshall and Goodwin 1987', 'Campylobacter pylori corrig. Marshall et al. 1985 emend. Fox et al. 1988', 'Campylobacter pyloridis']",1.0,9798026
OntoBiotope,T4,['OBT:001792'],['gastric'],['OBT:001792'],['stomach'],1.0,9798026
OntoBiotope,T5,"['OBT:003206', 'OBT:003269']","['human immunodeficiency virus-infected outpatients', 'human immunodeficiency virus-infected outpatients']","['OBT:003206', 'OBT:003269']","['immunodeficient person', 'patient with infectious disease']",1.0,9798026
NCBI_Taxonomy,T6,['12721'],['human immunodeficiency virus'],['12721'],"['Human immunodeficiency virus', 'HIV', 'AIDS virus']",1.0,9798026
OntoBiotope,T7,['OBT:001792'],['gastric'],['OBT:001792'],['stomach'],1.0,9798026
OntoBiotope,T8,['OBT:003206'],['persons infected with human immunodeficiency virus'],['OBT:003206'],['immunodeficient person'],1.0,9798026
NCBI_Taxonomy,T9,['12721'],['human immunodeficiency virus'],['12721'],"['Human immunodeficiency virus', 'HIV', 'AIDS virus']",1.0,9798026
NCBI_Taxonomy,T10,['12721'],['HIV'],['12721'],"['Human immunodeficiency virus', 'HIV', 'AIDS virus']",1.0,9798026
OntoBiotope,T11,"['OBT:003206', 'OBT:003269']","['asymptomatic subjects', 'asymptomatic subjects']","['OBT:003206', 'OBT:003269']","['immunodeficient person', 'patient with infectious disease']",1.0,9798026
OntoBiotope,T12,['OBT:001792'],['Gastric'],['OBT:001792'],['stomach'],1.0,9798026
OntoBiotope,T13,['OBT:001792'],['gastric'],['OBT:001792'],['stomach'],1.0,9798026
OntoBiotope,T14,['OBT:001623'],['CD4 cell'],['OBT:001623'],['lymphocyte'],1.0,9798026
NCBI_Taxonomy,T15,['210'],['Helicobacter pylori'],['210'],"['LMG 19449', 'strain Royal Perth Hospital 13487', 'Helicobacter pylori', 'DSM 4867', 'Campylobacter pyloridis Marshall et al.1985', 'Helicobacter pylori (Marshall et al. 1985) Goodwin et al. 1989', 'Helicobacter nemestrinae', 'CIP 103995', 'Campylobacter pylori subsp. pylori Marshall et al. 1985', 'CCUG 15815 B', 'Campylobacter pylori corrig. Marshall et al. 1985 emend. Fox et al. 1989', 'Campylobacter pylori', 'Campylobacter pylori subsp. pylori', 'LMG:19449', 'LMG:18041', 'ATCC 43504', 'LMG 18041', 'JCM 12093', 'DSM 21031', 'Helicobacter nemestrinae Bronsdon et al. 1991', 'CCUG 39500', 'NCTC 11637', 'CCUG 17874', 'Campylobacter pylori Marshall et al. 1985 corrig. Marshall and Goodwin 1987', 'Campylobacter pylori corrig. Marshall et al. 1985 emend. Fox et al. 1988', 'Campylobacter pyloridis']",1.0,9798026
OntoBiotope,T16,['OBT:001792'],['gastric'],['OBT:001792'],['stomach'],1.0,9798026
OntoBiotope,T17,"['OBT:003206', 'OBT:003269']","['Subjects with hypoacidity', 'Subjects with hypoacidity']","['OBT:003206', 'OBT:003269']","['immunodeficient person', 'patient with infectious disease']",1.0,9798026
NCBI_Taxonomy,T18,['210'],['H. pylori'],['210'],"['LMG 19449', 'strain Royal Perth Hospital 13487', 'Helicobacter pylori', 'DSM 4867', 'Campylobacter pyloridis Marshall et al.1985', 'Helicobacter pylori (Marshall et al. 1985) Goodwin et al. 1989', 'Helicobacter nemestrinae', 'CIP 103995', 'Campylobacter pylori subsp. pylori Marshall et al. 1985', 'CCUG 15815 B', 'Campylobacter pylori corrig. Marshall et al. 1985 emend. Fox et al. 1989', 'Campylobacter pylori', 'Campylobacter pylori subsp. pylori', 'LMG:19449', 'LMG:18041', 'ATCC 43504', 'LMG 18041', 'JCM 12093', 'DSM 21031', 'Helicobacter nemestrinae Bronsdon et al. 1991', 'CCUG 39500', 'NCTC 11637', 'CCUG 17874', 'Campylobacter pylori Marshall et al. 1985 corrig. Marshall and Goodwin 1987', 'Campylobacter pylori corrig. Marshall et al. 1985 emend. Fox et al. 1988', 'Campylobacter pyloridis']",1.0,9798026
OntoBiotope,T19,"['OBT:003206', 'OBT:003269']","['subjects without hypoacidity', 'subjects without hypoacidity']","['OBT:003206', 'OBT:003269']","['immunodeficient person', 'patient with infectious disease']",1.0,9798026
NCBI_Taxonomy,T20,['210'],['H. pylori'],['210'],"['LMG 19449', 'strain Royal Perth Hospital 13487', 'Helicobacter pylori', 'DSM 4867', 'Campylobacter pyloridis Marshall et al.1985', 'Helicobacter pylori (Marshall et al. 1985) Goodwin et al. 1989', 'Helicobacter nemestrinae', 'CIP 103995', 'Campylobacter pylori subsp. pylori Marshall et al. 1985', 'CCUG 15815 B', 'Campylobacter pylori corrig. Marshall et al. 1985 emend. Fox et al. 1989', 'Campylobacter pylori', 'Campylobacter pylori subsp. pylori', 'LMG:19449', 'LMG:18041', 'ATCC 43504', 'LMG 18041', 'JCM 12093', 'DSM 21031', 'Helicobacter nemestrinae Bronsdon et al. 1991', 'CCUG 39500', 'NCTC 11637', 'CCUG 17874', 'Campylobacter pylori Marshall et al. 1985 corrig. Marshall and Goodwin 1987', 'Campylobacter pylori corrig. Marshall et al. 1985 emend. Fox et al. 1988', 'Campylobacter pyloridis']",1.0,9798026
OntoBiotope,T21,['OBT:001792'],['gastric'],['OBT:001792'],['stomach'],1.0,9798026
NCBI_Taxonomy,T22,['12721'],['HIV'],['12721'],"['Human immunodeficiency virus', 'HIV', 'AIDS virus']",1.0,9798026
OntoBiotope,T23,['OBT:003451'],['male'],['OBT:003451'],['man'],1.0,9798026
OntoBiotope,T24,['OBT:001792'],['gastric'],['OBT:001792'],['stomach'],1.0,9798026
OntoBiotope,T25,['OBT:001623'],['CD4 cell'],['OBT:001623'],['lymphocyte'],1.0,9798026
OntoBiotope,T26,['OBT:001792'],['gastric'],['OBT:001792'],['stomach'],1.0,9798026
NCBI_Taxonomy,T27,['210'],['H. pylori'],['210'],"['LMG 19449', 'strain Royal Perth Hospital 13487', 'Helicobacter pylori', 'DSM 4867', 'Campylobacter pyloridis Marshall et al.1985', 'Helicobacter pylori (Marshall et al. 1985) Goodwin et al. 1989', 'Helicobacter nemestrinae', 'CIP 103995', 'Campylobacter pylori subsp. pylori Marshall et al. 1985', 'CCUG 15815 B', 'Campylobacter pylori corrig. Marshall et al. 1985 emend. Fox et al. 1989', 'Campylobacter pylori', 'Campylobacter pylori subsp. pylori', 'LMG:19449', 'LMG:18041', 'ATCC 43504', 'LMG 18041', 'JCM 12093', 'DSM 21031', 'Helicobacter nemestrinae Bronsdon et al. 1991', 'CCUG 39500', 'NCTC 11637', 'CCUG 17874', 'Campylobacter pylori Marshall et al. 1985 corrig. Marshall and Goodwin 1987', 'Campylobacter pylori corrig. Marshall et al. 1985 emend. Fox et al. 1988', 'Campylobacter pyloridis']",1.0,9798026
OntoBiotope,T28,['OBT:003206'],['HIV-positive Hispanic populations'],['OBT:003206'],['immunodeficient person'],1.0,9798026
OntoBiotope,T29,['OBT:003206'],['HIV-positive black populations'],['OBT:003206'],['immunodeficient person'],1.0,9798026
NCBI_Taxonomy,T30,['12721'],['HIV'],['12721'],"['Human immunodeficiency virus', 'HIV', 'AIDS virus']",1.0,9798026
OntoBiotope,T31,['OBT:001792'],['gastric'],['OBT:001792'],['stomach'],1.0,9798026
NCBI_Taxonomy,T3,['1400'],['Bacillus intermedius'],['1400'],"['Bacillus intermedius', ""'Bacillus intermedius'""]",1.0,9864452
OntoBiotope,T4,['OBT:002858'],['streptomycin-resistant'],['OBT:002858'],['streptomycin resistant'],1.0,9864452
NCBI_Taxonomy,T5,['1400'],['Bacillus intermedius S3-19'],['1400'],"['Bacillus intermedius', ""'Bacillus intermedius'""]",1.0,9864452
NCBI_Taxonomy,T6,['1400'],['B. intermedius'],['1400'],"['Bacillus intermedius', ""'Bacillus intermedius'""]",1.0,9864452
